d-12,d0,d12,d24,d36,d48,d60,d72,Load,T_conc,T_base,E_subg,E_base,E_conc
0.0622994,0.144406,0.0731296,0.34854,0.767488,1.48527,3.00561,1.48527,28000,400,300,1000,30,500
0.0390026,0.0551385,0.0397894,0.125988,0.334822,0.818102,2.22214,0.818102,28000,400,300,1000,70,500
0.0401584,0.0536722,0.0453402,0.0718663,0.131114,0.352422,1.58759,0.352422,28000,400,300,1000,350,500
0.0395005,0.0557517,0.0460674,0.0704908,0.0980196,0.221106,1.37584,0.221106,28000,400,300,1000,1400,500
1.31508,1.31508,3.84662,1.11797,1.02312,0.920743,0.802786,0.676162,28000,400,300,1000,14000,500
0.0612205,0.184356,0.0928953,0.369403,0.680112,1.13381,1.9366,1.13381,28000,400,300,1000,30,1000
0.0364232,0.0727928,0.0437973,0.154016,0.333212,0.661934,1.40876,0.661934,28000,400,300,1000,70,1000
0.0390877,0.0547537,0.0447611,0.0773801,0.139056,0.305388,0.959378,0.305387,28000,400,300,1000,350,1000
0.0392397,0.0557418,0.0458294,0.071368,0.100904,0.190923,0.788337,0.190923,28000,400,300,1000,1400,1000
0.0391478,0.0572049,0.0468736,0.0697816,0.0846761,0.130598,0.695212,0.130598,28000,400,300,1000,14000,1000
0.0862884,0.218696,0.138701,0.333843,0.48633,0.667086,0.916902,0.667086,28000,400,300,1000,30,3500
0.0458664,0.108094,0.0672199,0.177822,0.284912,0.429906,0.66572,0.429906,28000,400,300,1000,70,3500
0.0386994,0.0602475,0.0461581,0.0879406,0.140438,0.231601,0.442314,0.231601,28000,400,300,1000,350,3500
0.0381311,0.0562181,0.0455737,0.071642,0.0939669,0.125401,0.188451,0.125401,28000,400,300,1000,1400,3500
0.0387549,0.0550225,0.0459632,0.0660568,0.0793194,0.1028,0.269213,0.1028,28000,400,300,1000,14000,3500
0.141257,0.243274,0.188088,0.306565,0.375938,0.445089,0.522852,0.445089,28000,400,300,1000,30,12000
0.0990662,0.168462,0.129864,0.216115,0.272202,0.332285,0.406755,0.332285,28000,400,300,1000,70,12000
0.0758451,0.117144,0.0937054,0.148062,0.18767,0.234684,0.30382,0.234684,28000,400,300,1000,350,12000
0.0711021,0.103531,0.0855229,0.126323,0.155172,0.190943,0.254401,0.190943,28000,400,300,1000,1400,12000
0.0637824,0.086055,0.0744803,0.0983772,0.111442,0.127041,0.178063,0.127041,28000,400,300,1000,14000,12000
0.0622994,0.144406,0.0731296,0.34854,0.767488,1.48527,3.00561,1.48527,28000,400,300,1000,30,14000
0.0390026,0.0551385,0.0397894,0.125988,0.334822,0.818102,2.22214,0.818102,28000,400,300,1000,70,14000
0.0401584,0.0536722,0.0453402,0.0718663,0.131114,0.352422,1.58759,0.352422,28000,400,300,1000,350,14000
0.0395005,0.0557517,0.0460674,0.0704908,0.0980196,0.221106,1.37584,0.221106,28000,400,300,1000,1400,14000
1.31508,1.31508,3.84662,1.11797,1.02312,0.920743,0.802786,0.676162,28000,400,300,1000,14000,14000
2.67683,2.67682,3.78641,2.16039,1.72601,1.39639,1.1649,0.962463,28000,450,300,20,30,500
2.3463,2.3463,3.43395,1.90728,1.55261,1.28398,1.08404,0.901359,28000,450,300,20,70,500
1.63254,1.63253,2.67692,1.3745,1.19085,1.03994,0.900524,0.754997,28000,450,300,20,350,500
1.19946,1.19922,2.19097,1.06288,0.966553,0.865687,0.755511,0.63654,28000,450,300,20,1400,500
0.805875,0.805239,1.77756,0.728299,0.673174,0.608367,0.532956,0.451192,28000,450,300,20,14000,500
1.98481,1.98483,2.53567,1.68631,1.42071,1.20389,1.02107,0.842648,28000,450,300,20,30,1000
1.81261,1.81262,2.34965,1.54731,1.31773,1.12998,0.967851,0.805237,28000,450,300,20,70,1000
1.36469,1.36469,1.86523,1.20065,1.0695,0.949349,0.826169,0.695093,28000,450,300,20,350,1000
1.01708,1.01631,1.45762,0.929285,0.85067,0.764286,0.669432,0.568506,28000,450,300,20,1400,1000
0.668022,0.667601,1.11493,0.61251,0.566729,0.512796,0.451409,0.385294,28000,450,300,20,14000,1000
1.17502,1.17393,1.30164,1.08588,0.987293,0.879262,0.762679,0.639541,28000,450,300,20,30,3500
1.12292,1.12183,1.24387,1.04097,0.949818,0.848952,0.739041,0.622271,28000,450,300,20,70,3500
1.12292,1.12183,1.24387,1.04097,0.949818,0.848952,0.739041,0.622271,28000,450,300,20,350,3500
0.769594,0.769117,0.882233,0.716427,0.658754,0.594019,0.523269,0.448412,28000,450,300,20,1400,3500
0.421478,0.421392,0.553243,0.391262,0.362786,0.330175,0.294159,0.255949,28000,450,300,20,14000,3500
0.679937,0.679734,0.723347,0.639609,0.589155,0.530904,0.466865,0.399188,28000,450,300,20,30,12000
0.668376,0.668153,0.70964,0.629706,0.581081,0.524611,0.46224,0.396014,28000,450,300,20,70,12000
0.624876,0.624677,0.665391,0.588776,0.543746,0.491516,0.433807,0.372503,28000,450,300,20,350,12000
0.522438,0.522354,0.564094,0.491457,0.454095,0.411277,0.364303,0.314631,28000,450,300,20,1400,12000
0.252949,0.252956,0.297901,0.236721,0.220054,0.201437,0.181298,0.160329,28000,450,300,20,14000,12000
0.62456,0.62445,0.66345,0.588097,0.54226,0.489269,0.431014,0.369407,28000,450,300,20,30,14000
0.615691,0.615566,0.652813,0.580608,0.536301,0.484719,0.42779,0.367325,28000,450,300,20,70,14000
0.579316,0.5792,0.615726,0.546382,0.505035,0.456972,0.403843,0.347439,28000,450,300,20,350,14000
0.0395005,0.0557517,0.0460674,0.0704908,0.0980196,0.221106,1.37584,0.221106,28000,450,300,20,1400,14000
0.23769,0.237699,0.277018,0.222648,0.207025,0.189647,0.170821,0.15128,28000,450,300,20,14000,14000
2.14462,2.14462,3.39181,1.61057,1.20193,0.914111,0.738721,0.613195,28000,450,300,50,30,500
1.79305,1.79305,3.00961,1.34881,1.03175,0.812649,0.670401,0.560447,28000,450,300,50,70,500
1.25241,1.2524,2.39722,0.979579,0.806352,0.676073,0.57209,0.477793,28000,450,300,50,350,500
0.933795,0.933769,2.02288,0.770111,0.674132,0.588377,0.506392,0.424201,28000,450,300,50,1400,500
0.636641,0.636227,1.68894,0.552161,0.505735,0.453927,0.39491,0.332186,28000,450,300,50,14000,500
1.6055,1.60549,2.23164,1.2902,1.02485,0.819636,0.668171,0.543298,28000,450,300,50,30,1000
1.40476,1.40475,2.01516,1.13013,0.910019,0.742419,0.616938,0.509764,28000,450,300,50,70,1000
1.05061,1.05063,1.62046,0.869778,0.73701,0.629989,0.537611,0.449897,28000,450,300,50,350,1000
0.783918,0.78366,1.3046,0.680657,0.606506,0.535402,0.463755,0.391024,28000,450,300,50,1400,1000
0.535633,0.53531,1.02899,0.479872,0.440461,0.396017,0.346531,0.294092,28000,450,300,50,14000,1000
0.940804,0.940264,1.10722,0.837317,0.734765,0.635615,0.539197,0.443999,28000,450,300,50,30,3500
0.867758,0.86732,1.02885,0.7735,0.682462,0.595019,0.50943,0.42387,28000,450,300,50,70,3500
0.750983,0.75048,0.900407,0.675391,0.602979,0.53133,0.45916,0.38619,28000,450,300,50,350,3500
0.600714,0.600336,0.736694,0.547206,0.495618,0.44192,0.386039,0.328762,28000,450,300,50,1400,3500
0.356259,0.356176,0.493569,0.327496,0.302106,0.273656,0.242761,0.210412,28000,450,300,50,14000,3500
0.560288,0.560089,0.609576,0.520216,0.473178,0.421365,0.36643,0.309921,28000,450,300,50,30,12000
0.537254,0.537041,0.583184,0.500076,0.456356,0.407952,0.356361,0.30299,28000,450,300,50,70,12000
0.499368,0.499163,0.543432,0.46538,0.425663,0.381671,0.334594,0.285762,28000,450,300,50,350,12000
0.427821,0.427718,0.471615,0.398733,0.365581,0.328989,0.28986,0.249306,28000,450,300,50,1400,12000
0.225193,0.225202,0.269868,0.209776,0.194411,0.177449,0.159283,0.140543,28000,450,300,50,14000,12000
0.518837,0.518702,0.56205,0.482969,0.440383,0.393102,0.342797,0.290922,28000,450,300,50,30,14000
0.499869,0.49972,0.540182,0.466406,0.426565,0.382156,0.334595,0.285314,28000,450,300,50,70,14000
0.467805,0.467657,0.506483,0.436958,0.400451,0.359674,0.315947,0.270474,28000,450,300,50,350,14000
0.40447,0.404397,0.442957,0.377718,0.34679,0.312462,0.275649,0.237452,28000,450,300,50,1400,14000
0.212796,0.212807,0.2518,0.19854,0.184073,0.168154,0.15111,0.133518,28000,450,300,50,14000,14000
1.97218,1.97217,3.25398,1.43576,1.03876,0.768153,0.611055,0.508056,28000,450,300,70,30,500
1.60131,1.60131,2.85445,1.15921,0.86035,0.663393,0.54227,0.45428,28000,450,300,70,70,500
1.10719,1.10719,2.28125,0.834048,0.671691,0.554609,0.464898,0.388135,28000,450,300,70,350,500
0.699545,0.699392,1.24271,0.591681,0.519307,0.453734,0.390546,0.328378,28000,450,300,70,1400,500
0.574823,0.574491,1.65524,0.485166,0.441757,0.394764,0.342144,0.286936,28000,450,300,70,14000,500
1.97218,1.97217,3.25398,1.43576,1.03876,0.768153,0.611055,0.508056,28000,450,300,70,30,1000
1.47904,1.47902,2.12729,1.16098,0.899525,0.701669,0.560893,0.452132,28000,450,300,70,70,1000
0.931377,0.931397,1.52195,0.749142,0.621394,0.522349,0.441702,0.369012,28000,450,300,70,350,1000
0.699545,0.699392,1.24271,0.591681,0.519307,0.453734,0.390546,0.328378,28000,450,300,70,1400,1000
0.48458,0.484291,0.995933,0.427482,0.390479,0.349799,0.304962,0.258084,28000,450,300,70,14000,1000
0.866383,0.865945,1.04357,0.759235,0.655356,0.558231,0.467377,0.380821,28000,450,300,70,30,3500
0.781948,0.781645,0.954459,0.684598,0.593515,0.510063,0.432228,0.357218,28000,450,300,70,70,3500
0.666925,0.666591,0.828144,0.589197,0.518264,0.451723,0.387697,0.324845,28000,450,300,70,350,3500
0.536875,0.536552,0.682978,0.482571,0.433067,0.383516,0.333398,0.28306,28000,450,300,70,1400,3500
0.328861,0.328774,0.469769,0.300486,0.276276,0.24964,0.220916,0.191122,28000,450,300,70,14000,3500
0.518779,0.518583,0.570715,0.478435,0.432296,0.382537,0.330648,0.277973,28000,450,300,70,30,12000
0.488738,0.488528,0.537197,0.451691,0.409527,0.363952,0.316308,0.267722,28000,450,300,70,70,12000
0.450064,0.449857,0.49632,0.416516,0.378724,0.337873,0.29505,0.251267,28000,450,300,70,350,12000
0.388832,0.388713,0.434184,0.36029,0.328763,0.294672,0.258861,0.22212,28000,450,300,70,1400,12000
0.212555,0.212558,0.25741,0.197454,0.182633,0.166425,0.149166,0.131446,28000,450,300,70,14000,12000
0.481572,0.481441,0.526826,0.445612,0.403955,0.358567,0.310959,0.26247,28000,450,300,70,30,14000
0.456244,0.456096,0.49848,0.423106,0.384755,0.342877,0.298833,0.253781,28000,450,300,70,70,14000
0.423235,0.423081,0.463557,0.392978,0.358244,0.320342,0.280385,0.239379,28000,450,300,70,350,14000
0.368813,0.368721,0.4085,0.342634,0.31323,0.281225,0.247412,0.212664,28000,450,300,70,1400,14000
0.201366,0.201372,0.240472,0.187383,0.173422,0.158174,0.141944,0.125264,28000,450,300,500,14000,14000
1.33269,1.33267,2.69851,0.81414,0.476708,0.272813,0.170677,0.132826,28000,450,300,500,30,500
0.841538,0.841511,2.1576,0.448867,0.244264,0.144692,0.103111,0.0854065,28000,450,300,500,70,500
0.456906,0.456867,1.68559,0.22644,0.145194,0.108723,0.0887211,0.0762699,28000,450,300,500,350,500
0.33953,0.339484,1.52592,0.17883,0.133837,0.107711,0.0889836,0.0749321,28000,450,300,500,1400,500
0.265151,0.265069,1.43054,0.148607,0.125449,0.1074,0.0895068,0.0743985,28000,450,300,500,14000,500
0.985654,0.985633,1.68922,0.675895,0.445409,0.286048,0.187956,0.131672,28000,450,300,500,30,1000
0.654697,0.654674,1.3342,0.407789,0.252513,0.16093,0.112396,0.0863156,28000,450,300,500,70,1000
0.376725,0.376682,1.01019,0.222625,0.149833,0.111303,0.08933,0.075267,28000,450,300,500,350,1000
0.277414,0.277342,0.880173,0.174088,0.13279,0.106751,0.0881748,0.074227,28000,450,300,500,1400,1000
0.208539,0.208452,0.791268,0.142509,0.121571,0.103827,0.0871546,0.0727972,28000,450,300,500,14000,1000
0.566315,0.566184,0.774369,0.453651,0.353679,0.269261,0.200865,0.146304,28000,450,300,500,30,3500
0.409148,0.40906,0.612305,0.311987,0.233633,0.173548,0.129516,0.0977241,28000,450,300,500,70,3500
0.271338,0.271246,0.463617,0.199658,0.150307,0.116138,0.0924664,0.0758044,28000,450,300,500,350,3500
0.210688,0.210598,0.391736,0.159455,0.127273,0.103907,0.0860856,0.0722796,28000,450,300,500,1400,3500
0.148548,0.148487,0.315468,0.121178,0.105892,0.0920341,0.0790411,0.0672606,28000,450,300,500,14000,3500
0.339471,0.339309,0.402356,0.298044,0.255545,0.214063,0.174931,0.138807,28000,450,300,500,30,12000
0.258485,0.258385,0.319537,0.22194,0.186767,0.154337,0.125343,0.0997196,28000,450,300,500,70,12000
0.190695,0.190625,0.249417,0.160499,0.133842,0.110932,0.0916364,0.0754213,28000,450,300,500,350,12000
0.160609,0.160549,0.216832,0.135771,0.114929,0.0971108,0.0819275,0.0689447,28000,450,300,500,1400,12000
0.109779,0.109747,0.159934,0.0964657,0.0861841,0.0764297,0.0670641,0.0582495,28000,450,300,500,14000,12000
0.316941,0.316812,0.371212,0.280436,0.242398,0.204752,0.168796,0.135159,28000,450,300,500,30,14000
0.243502,0.243415,0.296031,0.211263,0.179594,0.149863,0.122784,0.0984482,28000,450,300,500,70,14000
0.181847,0.181785,0.232409,0.154895,0.130524,0.109101,0.0906559,0.0748586,28000,450,300,500,350,14000
0.154547,0.154492,0.203097,0.132046,0.112604,0.0956598,0.0809723,0.0682438,28000,450,300,500,1400,14000
0.105842,0.105813,0.149121,0.0935815,0.0837993,0.0744709,0.0654871,0.0569905,28000,450,300,1000,14000,14000
1.2365,1.23648,2.60513,0.726823,0.401806,0.208755,0.111424,0.0768028,28000,450,300,1000,30,14000
0.725729,0.725701,2.03574,0.350252,0.165763,0.0812686,0.0501661,0.0411957,28000,450,300,1000,70,14000
0.356587,0.356552,1.58167,0.140777,0.0770027,0.054917,0.0454414,0.0402727,28000,450,300,1000,350,14000
0.249977,0.249929,1.43426,0.0994814,0.0688125,0.0553173,0.0460771,0.0396588,28000,450,300,1000,1400,14000
0.196833,0.196789,1.36604,0.081246,0.0658894,0.0562815,0.0466756,0.0392288,28000,450,300,1000,14000,14000
0.906877,0.906855,1.61107,0.602455,0.380618,0.229074,0.136644,0.086645,28000,450,300,1000,30,500
0.555783,0.555759,1.23318,0.319501,0.177874,0.098612,0.0594126,0.0418742,28000,450,300,1000,70,500
0.284578,0.284534,0.915433,0.141845,0.0832156,0.0576543,0.0456686,0.0392598,28000,450,300,1000,350,500
0.141963,0.141914,0.323816,0.0957231,0.0710693,0.0557638,0.0456389,0.0387215,28000,450,300,1000,1400,500
0.144845,0.144798,0.73183,0.0807794,0.0661483,0.0557169,0.0463774,0.039068,28000,450,300,1000,14000,500
0.513985,0.513886,0.724181,0.402404,0.305179,0.224547,0.160771,0.111523,28000,450,300,1000,30,1000
0.340746,0.340683,0.544904,0.246611,0.173357,0.119361,0.0818318,0.0569153,28000,450,300,1000,70,1000
0.197225,0.197181,0.389457,0.130963,0.0896473,0.0641967,0.0490155,0.0399687,28000,450,300,1000,350,1000
0.536875,0.536552,0.682978,0.482571,0.433067,0.383516,0.333398,0.28306,28000,450,300,1000,1400,1000
0.0989722,0.0989314,0.269223,0.0733491,0.0618565,0.0526179,0.0446126,0.0380288,28000,450,300,1000,14000,1000
0.30517,0.305025,0.369114,0.264106,0.222886,0.183333,0.146828,0.113867,28000,450,300,1000,30,3500
0.211307,0.211246,0.273513,0.17572,0.142621,0.113282,0.0882643,0.0673323,28000,450,300,1000,70,3500
0.135489,0.135452,0.19494,0.107396,0.0845293,0.0665361,0.0528197,0.0425213,28000,450,300,1000,350,3500
0.106859,0.10682,0.163707,0.0844995,0.0678167,0.0551368,0.0455356,0.0382383,28000,450,300,1000,1400,3500
0.0747155,0.0746831,0.126028,0.0624499,0.0542628,0.0472021,0.0409456,0.0354722,28000,450,300,1000,14000,3500
0.284846,0.28473,0.340053,0.248707,0.21183,0.17596,0.142394,0.11167,28000,450,300,1000,30,12000
0.198834,0.198779,0.25247,0.167433,0.137661,0.110794,0.0874184,0.0674689,28000,450,300,1000,70,12000
0.129053,0.129019,0.180344,0.104018,0.0830648,0.0661616,0.0529346,0.0427449,28000,450,300,1000,350,12000
0.0496556,0.049639,0.0551505,0.0458234,0.0416691,0.0374075,0.0331818,0.029123,28000,450,300,1000,1400,12000
0.072343,0.0723103,0.116619,0.0610804,0.0532477,0.0464492,0.0403909,0.0350526,28000,450,300,1000,14000,12000
5.50508,8.000556667,5.50508,4.509446667,3.683563333,3.044113333,2.56137,2.116865333,28000,500,300,20,30,500
4.886583333,7.3528,4.886583333,4.023296667,3.33739,2.80721,2.388656667,1.990562,28000,500,300,20,70,500
3.494166667,5.92648,3.494166667,2.958713333,2.59469,2.287149667,1.990914333,1.677004,28000,500,300,20,350,500
3.056083333,3.056083333,3.668793333,2.594876667,2.146925667,1.735055,1.375292333,1.064156333,28000,500,300,20,1400,500
1.778231,4.132846667,1.778228667,1.584319333,1.462661667,1.324789667,1.163516667,0.988108333,28000,500,300,20,14000,500
4.036153333,5.2507,4.036153333,3.487166667,3.007526667,2.6012,2.230088,1.853208,28000,500,300,20,30,1000
3.721666667,4.913743333,3.721666667,3.227163333,2.80693,2.4493,2.116573667,1.771375667,28000,500,300,20,70,1000
2.89233,4.025326667,2.89233,2.574086667,2.319254,2.071559,1.810036667,1.529847667,28000,500,300,20,350,1000
2.186989,3.228633333,2.186989,1.996929667,1.831370333,1.649379667,1.449436333,1.236561667,28000,500,300,20,1400,1000
1.437646,2.533743333,1.437646,1.304618,1.206265667,1.093920333,0.965797,0.827432667,28000,500,300,20,14000,1000
1.943382,2.299311,1.943382,1.752954,1.55918,1.363352667,1.166162667,0.968128,28000,500,300,20,30,3500
2.318339333,2.573993333,2.318339333,2.163310333,1.98317,1.779551667,1.556067333,1.318198,28000,500,300,20,70,3500
2.057344333,2.308285,2.057344333,1.920564333,1.764158667,1.587560333,1.393714,1.187655,28000,500,300,20,350,3500
1.609927667,1.875279,1.609927667,1.49982,1.381506,1.248776667,1.103694667,0.950306,28000,500,300,20,1400,3500
0.874923,1.194337667,0.874925333,0.806855,0.748337333,0.682560667,0.609924,0.533593667,28000,500,300,20,14000,3500
1.328756333,1.427722333,1.328756333,1.251453,1.155569333,1.044836333,0.923185667,0.794602667,28000,500,300,20,30,12000
1.310082667,1.404711,1.310082667,1.235565333,1.142691667,1.034910333,0.915940667,0.789754,28000,500,300,20,70,12000
1.232504,1.325807,1.232506333,1.162319667,1.075662,0.975207333,0.864283,0.746608333,28000,500,300,20,350,12000
1.042668667,1.138988667,1.042666333,0.981239,0.908224333,0.824730667,0.733268667,0.636654667,28000,500,300,20,1400,12000
0.514164,0.619724,0.514164,0.47978,0.446392333,0.409665667,0.370001333,0.328899667,28000,500,300,20,14000,12000
1.211735,1.300289667,1.211735,1.142136333,1.055604667,0.955584,0.845763333,0.729743,28000,500,300,20,30,14000
1.198059333,1.282862,1.198059333,1.130733333,1.046551333,0.948892,0.841085,0.726847333,28000,500,300,20,70,14000
1.134175,1.217741,1.134175,1.070402667,0.991279333,0.899581667,0.798343,0.691051667,28000,500,300,20,350,14000
0.970599,1.056171667,0.970601333,0.914232667,0.846689667,0.769484333,0.684798333,0.595434,28000,500,300,20,1400,14000
0.481912667,0.573909,0.481912667,0.450324,0.419192667,0.384897333,0.347993333,0.309738333,28000,500,300,20,14000,14000
4.478973333,7.274003333,4.478973333,3.430163333,2.6278,2.04526,1.661324,1.368194333,28000,500,300,50,30,14000
3.801093333,6.556923333,3.801093333,2.90626,2.271077667,1.818931333,1.507198,1.255335667,28000,500,300,50,70,14000
2.723046667,5.378263333,2.723046667,2.140065667,1.782298,1.510079667,1.285186,1.077335,28000,500,300,50,350,14000
2.058086333,4.624783333,2.058088667,1.68679,1.484357,1.304424333,1.127508667,0.949011,28000,500,300,50,1400,14000
1.432141667,3.952923333,1.432144,1.216901,1.112545,1.000895,0.873364333,0.737361333,28000,500,300,50,14000,14000
3.304023333,4.69112,3.304023333,2.705663333,2.206855,1.807239,1.493125667,1.218077,28000,500,300,50,30,500
2.925183333,4.28827,2.925183333,2.39442,1.973136667,1.641042667,1.377341,1.14149,28000,500,300,50,70,500
2.248855,3.547786667,2.248855,1.882661667,1.618054667,1.397790333,1.200215333,1.00814,28000,500,300,50,350,500
1.707171667,2.923573333,1.707171667,1.483321,1.327692333,1.177495667,1.023857333,0.867479667,28000,500,300,50,1400,500
1.173067,2.361403333,1.173069333,1.037250667,0.951255667,0.857481333,0.752348333,0.641512667,28000,500,300,50,14000,500
1.943382,2.299311,1.943382,1.752954,1.55918,1.363352667,1.166162667,0.968128,28000,500,300,50,30,1000
1.80271,2.146622333,1.80271,1.629163667,1.455759667,1.281179667,1.104306,0.925075667,28000,500,300,50,70,1000
1.582007,1.908676,1.582007,1.436675333,1.293378333,1.146765667,0.996165333,0.842627333,28000,500,300,50,350,1000
1.276951667,1.589735,1.276951667,1.166627,1.060672667,0.949258333,0.832475,0.712558,28000,500,300,50,1400,1000
0.750659,1.081801,0.750659,0.685363,0.63238,0.574312667,0.511137667,0.445594333,28000,500,300,50,14000,1000
1.116591,1.226435,1.116591,1.040284,0.950782,0.851284,0.745000667,0.635327,28000,500,300,50,30,3500
1.076786667,1.179840667,1.076786667,1.005461333,0.921533667,0.827754667,0.727174,0.622850667,28000,500,300,50,70,3500
1.007965,1.107472333,1.007965,0.942004,0.864910667,0.778855,0.686315,0.590137333,28000,500,300,50,350,3500
0.870991333,0.971121667,0.870991333,0.813215667,0.747863667,0.675355333,0.597720667,0.517087667,28000,500,300,50,1400,3500
0.463241333,0.568239,0.463241333,0.43043,0.399319667,0.365460667,0.329298667,0.292114667,28000,500,300,50,14000,3500
1.026876667,1.123343667,1.026876667,0.958603333,0.877874667,0.787721667,0.691266333,0.59143,28000,500,300,50,30,12000
0.994798,1.085343,0.994795667,0.930626667,0.854478333,0.769031667,0.677149667,0.581641667,28000,500,300,50,70,12000
0.937426,1.024975,0.937426,0.877713667,0.807216667,0.728065333,0.642826333,0.554040667,28000,500,300,50,350,12000
0.817765667,0.905704333,0.817765667,0.764859667,0.704274667,0.636811,0.564323667,0.489015333,28000,500,300,50,1400,12000
0.436552667,0.527865333,0.436552667,0.406361667,0.377209,0.345529333,0.311670333,0.276875667,28000,500,300,50,14000,12000
4.142366667,7.018596667,4.142366667,3.081516667,2.295633667,1.739619,1.389549,1.141266,28000,500,300,70,30,500
3.418916667,6.259983333,3.418916667,2.521796667,1.914924667,1.501168667,1.230602333,1.024989,28000,500,300,70,70,500
2.42669,5.146796667,2.42669,1.836429,1.495986333,1.247712667,1.052377667,0.880644333,28000,500,300,70,350,500
1.852557,4.479393333,1.852557,1.463298667,1.265546333,1.098804,0.943425,0.792323,28000,500,300,70,1400,500
1.305129,3.882993333,1.305129,1.075085667,0.976824333,0.875693,0.761147333,0.640857,28000,500,300,70,14000,500
